OBJECTID,area_ac,Shape__Area,Shape__Length
1392,2.47,107640.90625,1312.39139341278
1393,2.47,107640.450195313,1312.38871501345
1394,7.41,322916.188476563,2615.923334552
1395,163.09,7103866.24511719,15757.2475565073
1396,2.47,107640.91796875,1312.39147098418
1397,4.94,215279.193359375,1964.17359893939
1398,7.41,322916.314453125,2624.75786820841
1399,7.41,322910.775390625,2624.73642004564
1400,19.77,861076.078125,3946.06623710352
1401,7.41,322921.737304688,2624.77901949928
1402,9.88,430562.411132813,3285.35791032288
1403,2.47,107640.458984375,1312.3887715552
1404,7.41,322920.16015625,2633.55997554414
1405,2.47,107637.81640625,1312.37318767405
1406,12.36,538178.502929688,3276.42326696583
1407,9.88,430540.669921875,2624.71527523029
1408,2.47,107641.168945313,1312.39295826616
1409,2.47,107641.061523438,1312.39231413222
1410,4.94,215281.2578125,1972.96752150416
1411,12.36,538192.205078125,3285.3658858951
1412,14.83,645825.483398438,3276.489899686
1413,4.94,215271.827148438,1973.0161645936
1414,2.47,107641.186523438,1312.3930424027
1415,4.94,215282.05859375,1972.96207174145
1416,2.47,107641.096679688,1312.39252486064
1417,4.94,215281.258789063,1972.96674897949
1418,9.88,430560.305664063,3285.35864886293
1419,17.3,753480.545898438,5267.12047149584
1420,2.47,107637.018554688,1312.36852101725
1421,2.47,107635.387695313,1312.35893750553
1422,4.94,215276.248046875,1972.99304397198
1423,2.47,107635.32421875,1312.35852865167
1424,2.47,107638.158203125,1312.3752059864
1425,4.94,215270.94921875,1964.05559116056
1426,4.94,215282.732421875,1964.22044879216
1427,4.94,215282.104492188,1964.21167022096
1428,2.47,107640.971679688,1312.39178485264
1429,116.14,5059057.49316406,10499.0638475255
1430,2.47,107638.073242188,1312.37467169037
1431,7.41,322912.961914063,2615.86528005827
1432,2.47,107636.25390625,1312.36403452373
1433,27.18,1183979.80859375,5901.09265522154
1434,9.88,430555.766601563,2624.75961966514
1435,4.94,215273.245117188,1973.0104601021
1436,9.88,430544.739257813,3276.44155182637
1437,14.83,645816.247070313,4606.686500693
1438,9.88,430541.120117188,3285.38325657776
1439,2.47,107641.467773438,1312.39469498605
1440,387.95,16899458.7548828,35390.4588883098
1441,7.41,322914.471679688,2624.75093599554
1442,86.49,3767293.72363281,14418.2357228926
1443,4.94,215272.842773438,1973.01111630786
1444,9.88,430539.715820313,3276.39627036864
1445,2.47,107641.471679688,1312.39470955325
1446,2.47,107641.435546875,1312.3944852803
1447,9.88,430553.1875,3294.22355126161
1448,2.47,107641.400390625,1312.39429985134
1449,51.89,2260408.50097656,7856.56846266356
1450,2.47,107638.228515625,1312.37557469546
1451,4.94,215276.54296875,1972.99252617671
1452,2.47,107637.229492188,1312.36974763468
1453,7.41,322925.008789063,2624.79089506506
1454,2.47,107637.279296875,1312.37004967074
1455,4.94,215283.166015625,1964.22490858423
1456,29.65,1291669.18457031,8481.94102671785
1457,4.94,215278.38671875,1964.1600600256
1458,2.47,107637.880859375,1312.37355179157
1459,12.36,538175.291015625,3276.39951983335
1460,2.47,107634.994140625,1312.35661316944
1461,2.47,107641.588867188,1312.39536862255
1462,4.94,215276.28125,1964.13145464727
1463,12.36,538186.509765625,3285.37327945114
1464,27.18,1183993.74414063,5249.44542014073
1465,2.47,107635.459960938,1312.35931563712
1466,19.77,861080.13671875,3946.05830078213
1467,2.47,107641.642578125,1312.39568676108
1468,29.65,1291688.06835938,5910.13933932851
1469,2.47,107638.697265625,1312.3783569543
1470,4.94,215272.202148438,1973.019128729
1471,2.47,107635.533203125,1312.35972590549
1472,2.47,107635.557617188,1312.35989441032
1473,7.41,322912.607421875,2624.74297528923
1474,2.47,107636.006835938,1312.36252057659
1475,2.47,107635.681640625,1312.36063387265
1476,42.01,1829800.828125,9186.5131221791
1477,7.41,322923.436523438,2633.54226027655
1478,17.3,753478.734375,3945.95529400425
1479,12.36,538195.631835938,3276.53951256558
1480,2.47,107637.963867188,1312.37403639148
1481,7.41,322908.045898438,2624.72456554964
1482,4.94,215280.513671875,1972.97500555872
1483,2.47,107636.224609375,1312.3638151222
1484,7.41,322907.784179688,2624.72483469072
1485,9.88,430558.975585938,3285.36389481369
1486,9.88,430545.178710938,3294.32074364508
1487,2.47,107638.154296875,1312.37513386657
1488,2.47,107641.852539063,1312.39691729161
1489,2.47,107638.129882813,1312.37497762422
1490,2.47,107637.255859375,1312.36987061839
1491,2.47,107636.689453125,1312.36653514749
1492,2.47,107636.475585938,1312.36528712307
1493,2.47,107636.266601563,1312.36404787405
1494,4.94,215271.827148438,1973.0211808721
1495,12.36,538204.8515625,3919.64925292613
1496,2.47,107640.5859375,1312.38944999123
1497,2.47,107637.266601563,1312.36990692792
1498,27.18,1184001.45898438,6579.69263590304
1499,2.47,107635.959960938,1312.36225191384
1500,19.77,861110.733398438,4588.90665824173
1501,2.47,107638.334960938,1312.37621490314
1502,2.47,107636.473632813,1312.36522995582
1503,12.36,538190.8359375,3285.37156672453
1504,2.47,107635.614257813,1312.36018854524
1505,7.41,322922.1015625,2624.78080892035
1506,4.94,215276.420898438,1972.99626289136
1507,4.94,215284.299804688,1972.95912869881
1508,4.94,215276.517578125,1972.99453731436
1509,9.88,430551.311523438,3285.37269190301
1510,2.47,107642.149414063,1312.39864721455
1511,4.94,215279.584960938,1964.17491757657
1512,14.83,645842.080078125,3937.16328917625
1513,7.41,322915.115234375,2624.75205390135
1514,7.41,322906.708007813,2624.71940225558
1515,627.65,27341002.3095703,38085.6917072323
1516,2.47,107641.2578125,1312.39339459714
1517,4.94,215279.806640625,1964.17600818348
1518,9.88,430556.4765625,3285.36714640202
1519,12.36,538189.018554688,3937.11937362399
1520,4.94,215274.221679688,1973.00999645482
1521,7.41,322907.10546875,2624.7212280745
1522,7.41,322919.009765625,2624.7678757066
1523,9.88,430549.270507813,2624.74035641347
1524,4.94,215273.266601563,1973.01538037518
1525,2.47,107638.569335938,1312.37755308388
1526,17.3,753457.857421875,3937.10115740295
1527,2.47,107635.654296875,1312.36039130317
1528,24.71,1076422.95507813,6544.55989562189
1529,7.41,322917.6953125,2624.76246729336
1530,2.47,107638.55859375,1312.37747766843
1531,163.09,7104099.42578125,30845.1649958997
1532,19.77,861097.63671875,4588.83687179315
1533,2.47,107642.48046875,1312.4005883119
1534,14.83,645846.658203125,3945.94194813815
1535,2.47,107642.56640625,1312.4011054022
1536,2.47,107640.513671875,1312.38898035496
1537,2.47,107638.625976563,1312.3778716588
1538,4.94,215275.249023438,1964.11261299164
1539,7.41,322910.30078125,2633.66069454427
1540,17.3,753452.479492188,3937.08730380335
1541,2.47,107638.749023438,1312.37860050912
1542,7.41,322907.499023438,2615.75473595806
1543,7.41,322927.885742188,2624.80333824164
1544,51.89,2260473.05371094,8543.68885232314
1545,2.47,107638.782226563,1312.37876086541
1546,12.36,538208.935546875,3276.62191433509
1547,7.41,322922.138671875,2624.78057570888
1548,12.36,538179.849609375,3946.04844653509
1549,2.47,107642.796875,1312.4024579626
1550,4.94,215285.200195313,1964.24535014416
1551,2.47,107638.87109375,1312.37927690005
1552,42.01,1829863.02539063,7213.66831636473
1553,2.47,107638.950195313,1312.3797620549
1554,4.94,215272.743164063,1973.01956666754
1555,93.9,4090410.33691406,11811.6002066184
1556,2.47,107639.171875,1312.38108870426
1557,12.36,538183.043945313,3937.09785375922
1558,7.41,322927.137695313,2633.52161848316
1559,7.41,322923.04296875,2624.78421032869
1560,9.88,430560.430664063,2624.77312124095
1561,42.01,1829870.33789063,7874.29341485306
1562,2.47,107639.053710938,1312.38034305867
1563,7.41,322915.059570313,2624.75157793812
1564,7.41,322908.76171875,2624.72827897258
1565,7.41,322908.462890625,2624.72717431849
1566,12.36,538198.892578125,3937.15377108605
1567,2.47,107639.215820313,1312.38130889959
1568,2.47,107637.678710938,1312.37227145696
1569,2.47,107640.61328125,1312.38952557867
1570,7.41,322913.08203125,2624.74409346108
1571,12.36,538188.435546875,3276.48024632492
1572,7.41,322909.401367188,2633.6727265026
1573,2.47,107636.4296875,1312.36492111501
1574,177.92,7750285.13183594,15731.4247503137
1575,2.47,107637.799804688,1312.37295051997
1576,4.94,215274.081054688,1973.01346973836
1577,66.72,2906192.73144531,8516.98541126429
1578,2.47,107636.900390625,1312.36767204061
1579,2.47,107639.561523438,1312.38330454349
1580,2.47,107637.955078125,1312.37385170276
1581,2.47,107637.91796875,1312.37365116068
1582,2.47,107637.91796875,1312.37362434556
1583,217.45,9472104.73242188,24301.1388203378
1584,2.47,107639.69140625,1312.38406933609
1585,4.94,215274.122070313,1973.01406002913
1586,2.47,107641.290039063,1312.39350508277
1587,2.47,107640.888671875,1312.39114058815
1588,39.54,1722210.61523438,6552.99591003383
1589,2.47,107637.001953125,1312.36826642138
1590,9.88,430559.563476563,2624.77049496786
1591,17.3,753468.463867188,3928.25738527022
1592,101.31,4413154.97167969,17051.9594806809
1593,4.94,215273.618164063,1973.01858317093
1594,9.88,430559.486328125,3276.55356509893
1595,7.41,322912.49609375,2624.74279828829
1596,4.94,215276.923828125,1964.13089470826
1597,2.47,107638.694335938,1312.37821871945
1598,12.36,538212.541992188,3928.47746074817
1599,7.41,322927.00390625,2616.06930599886
1600,2.47,107641.200195313,1312.39293549055
1601,19.77,861111.124023438,4588.90111629591
1602,2.47,107638.616210938,1312.37772215618
1603,19.77,861104.801757813,4588.86724078997
1604,7.41,322921.783203125,2624.77847130958
1605,9.88,430555.094726563,2624.75731805295
1606,111.2,4843961.0625,13089.3077119244
1607,37.07,1614626.09277344,6553.22834589968
1608,4.94,215276.6015625,1964.1228880964
1609,7.41,322912.909179688,2633.65017823311
1610,17.3,753461.819335938,3937.11278431224
1611,182.86,7965394.77929688,43925.5103576631
1612,4.94,215287.838867188,1964.27383182967
1613,37.07,1614622.80859375,7213.78883090766
1614,64.25,2798596.8125,9847.25918985274
1615,2.47,107637.704101563,1312.37233507315
1616,17.3,753496.283203125,4589.03417762459
1617,2.47,107637.752929688,1312.37263740229
1618,2.47,107641.477539063,1312.39456760976
1619,7.41,322921.92578125,2624.77912118958
1620,4.94,215280.766601563,1964.18019312558
1621,9.88,430555.612304688,3285.37885483236
1622,4.94,215277.130859375,1964.13131674978
1623,2.47,107640.427734375,1312.38838134595
1624,2.47,107638.935546875,1312.37958275327
1625,2.47,107638.407226563,1312.37647348741
1626,14.83,645864.225585938,4580.42110441084
1627,19.77,861125.6328125,4597.75976921218
1628,32.12,1399326.67285156,7222.53799968574
1629,2.47,107639.014648438,1312.38004145118
1630,4.94,215275.872070313,1973.00964299871
1631,9.88,430573.87890625,2624.81264061495
1632,34.59,1507000.87988281,5910.17247103938
1633,7.41,322919.369140625,2624.77026470491
1634,9.88,430556.377929688,2624.76103819272
1635,4.94,215288.3046875,1964.27688761138
1636,7.41,322932.243164063,2624.82058515851
1637,4.94,215287.91015625,1964.2725434061
1638,2.47,107639.197265625,1312.38111158433
1639,4.94,215278.166992188,1964.14363039203
1640,9.88,430551.596679688,2624.74694451738
1641,2.47,107641.692382813,1312.39580238526
1642,34.59,1506943.80761719,9186.65316840479
1643,32.12,1399302.18359375,6561.88979535394
1644,2.47,107642.022460938,1312.39777679744
1645,64.25,2798640.6953125,9204.34281727258
1646,4.94,215277.794921875,1964.13776282974
1647,17.3,753470.649414063,5231.75580266425
1648,14.83,645866.009765625,4580.43722292335
1649,2.47,107641.984375,1312.39752356079
1650,17.3,753474.482421875,5249.52390970147
1651,2.47,107639.251953125,1312.38141842037
1652,2.47,107638.950195313,1312.37963544411
1653,19.77,861154.532226563,4597.77540045958
1654,4.94,215288.259765625,1964.27678103989
1655,19.77,861139.037109375,5883.96319791242
1656,4.94,215284.107421875,1972.97317685991
1657,14.83,645844.168945313,3937.17027258956
1658,2.47,107644.55859375,1312.41272608543
1659,2.47,107644.333007813,1312.41139988971
1660,2.47,107643.573242188,1312.40690869662
1661,575.75,25079930.2734375,28898.9386286966
1662,9.88,430574.754882813,3285.36629375351
1663,24.71,1076392.01757813,5258.376931985
1664,2.47,107639.376953125,1312.38217173962
1665,2.47,107639.110351563,1312.38058600705
1666,2.47,107643.001953125,1312.40353770009
1667,2.47,107641.454101563,1312.394379376
1668,642.47,27986540.828125,55789.7331569291
1669,7.41,322914.28125,2615.85166882142
1670,9.88,430551.853515625,3285.38579286335
1671,2.47,107642.88671875,1312.40283890184
1672,2.47,107642.515625,1312.40064735381
1673,14.83,645840.649414063,3937.15915398883
1674,2.47,107639.515625,1312.38297586575
1675,12.36,538194.673828125,3937.13946349132
1676,14.83,645849.872070313,4606.53154076818
1677,4.94,215283.2421875,1972.97688373025
1678,2.47,107640.795898438,1312.39048877984
1679,12.36,538193.592773438,3937.1343081088
1680,14.83,645851.09765625,3937.19049990238
1681,2.47,107640.984375,1312.3916176844
1682,9.88,430556.783203125,3276.52499957914
1683,4.94,215285.356445313,1972.96759055488
1684,12.36,538208.89453125,3937.1898404453
1685,19.77,861133.458007813,5258.34641043739
1686,2.47,107638.486328125,1312.37687703092
1687,2.47,107642.97265625,1312.40333274694
1688,7.41,322925.424804688,2633.55437048878
1689,2.47,107640.955078125,1312.39144294614
1690,7.41,322915.663085938,2624.75374173356
1691,2.47,107644.168945313,1312.41038716096
1692,27.18,1184073.92675781,4597.77266890835
1693,7.41,322925.783203125,2633.55354509427
1694,93.9,4090364.24804688,13123.928555703
1695,4.94,215283.794921875,1972.97405088074
1696,2.47,107639.518554688,1312.38296807625
1697,7.41,322933.509765625,2624.82438712607
1698,7.41,322925.922851563,2633.55006864515
1699,12.36,538206.408203125,3285.373704354
1700,2.47,107641.102539063,1312.3923120416
1701,12.36,538193.0234375,3276.50441500468
1702,12.36,538192.602539063,3928.24938316425
1703,4.94,215284.291992188,1972.97389652432
1704,7.41,322919.401367188,2624.76830835907
1705,4.94,215276.984375,1973.00732789618
1706,4.94,215284.485351563,1972.97363799261
1707,2.47,107639.53515625,1312.38305232082
1708,2.47,107638.572265625,1312.37738840857
1709,2.47,107641.14453125,1312.39253081856
1710,17.3,753472.366210938,4597.76243250684
1711,24.71,1076448.16992188,5240.99328603294
1712,113.67,4951528.86914063,26838.47262639
1713,2.47,107643.268554688,1312.40504533036
1714,4.94,215279.649414063,1972.99603843888
1715,4.94,215282.7109375,1972.9808664577
1716,2.47,107643.633789063,1312.4072442627
1717,2.47,107642.55078125,1312.40081583128
1718,2.47,107645.291015625,1312.41699484724
1719,12.36,538222.26171875,3285.36754029351
1720,2.47,107642.823242188,1312.40246418755
1721,2.47,107645.462890625,1312.41802632619
1722,2.47,107642.619140625,1312.40120170231
1723,2.47,107638.797851563,1312.37868390682
1724,7.41,322915.924804688,2624.75591275642
1725,2.47,107642.748046875,1312.40197595638
1726,175.44,7642613.12695313,15766.2897052534
1727,12.36,538210.245117188,3285.3736570253
1728,4.94,215289.911132813,1972.95240452053
1729,4.94,215287.405273438,1972.96316099611
1730,2.47,107642.76953125,1312.40209662821
1731,14.83,645844.311523438,3937.16907866014
1732,2.47,107642.727539063,1312.40180975621
1733,9.88,430570.295898438,2624.80188390145
1734,29.65,1291687.32910156,5258.36785553387
1735,2.47,107645.561523438,1312.41859024816
1736,2.47,107642.921875,1312.40299071852
1737,7.41,322924.864257813,2624.79152195758
1738,138.38,6028082.31835938,12463.5701712165
1739,84.02,3659862.13378906,9829.93467339414
1740,12.36,538203.889648438,3285.37866202257
1741,7.41,322927.545898438,2624.8011777418
1742,2.47,107642.237304688,1312.39893898572
1743,4.94,215289.764648438,1972.95479104255
1744,2.47,107643.772460938,1312.40801296853
1745,32.12,1399358.61035156,7856.96639283282
1746,2.47,107643.098632813,1312.40402184504
1747,2.47,107641.780273438,1312.39625302525
1748,2.47,107643.141601563,1312.40426873093
1749,4.94,215288.911132813,1964.27825592054
1750,7.41,322932.3359375,2624.8187471927
1751,2.47,107643.7421875,1312.40783457661
1752,2.47,107643.162109375,1312.40438766752
1753,19.77,861163.639648438,4597.78767134493
1754,2.47,107643.204101563,1312.40463370182
1755,2.47,107643.165039063,1312.40440793392
1756,17.3,753513.724609375,3937.24199884963
1757,2.47,107643.314453125,1312.40527908587
1758,19.77,861155.51953125,4589.10049409234
1759,4.94,215286.72265625,1964.24979875034
1760,9.88,430569.849609375,2624.80051846157
1761,7.41,322937.08984375,2624.83868797166
1762,7.41,322935.466796875,2624.83341217718
1763,2.47,107643.462890625,1312.40617375559
1764,12.36,538229.865234375,3276.7357988456
1765,7.41,322937.004882813,2633.47999814849
1766,2.47,107643.591796875,1312.40694588339
1767,7.41,322928.231445313,2624.80328336887
1768,172.97,7534781.6484375,21667.5979504588
1769,59.31,2583357.74609375,9856.14660260859
1770,2.47,107643.95703125,1312.40906436288
1771,4.94,215287.067382813,1964.25347263541
1772,7.41,322927.935546875,2624.8024455288
1773,7.41,322926.060546875,2624.79565881455
1774,12.36,538207.653320313,3285.3795162148
1775,2.47,107646.15234375,1312.42202998985
1776,111.2,4843996.14648438,15757.622657584
1777,9.88,430577.104492188,3285.37246166137
1778,9.88,430569.487304688,3285.37625732622
1779,106.25,4628503.86328125,14418.517714507
1780,27.18,1184083.46972656,5910.19033491298
1781,2.47,107642.029296875,1312.39767759461
1782,34.59,1507001.06933594,8534.98406576506
1783,12.36,538208.377929688,3937.18617443125
1784,7.41,322924.728515625,2624.79054998902
1785,12.36,538204.197265625,3928.36075706359
1786,4.94,215291.518554688,1972.95061889812
1787,9.88,430578.73828125,2624.82671416295
1788,2.47,107641.83203125,1312.39654221119
1789,2.47,107646.541992188,1312.42436053097
1790,42.01,1829982.77246094,7214.00067197862
1791,4.94,215286.12890625,1964.24007876534
1792,2.47,107642.169921875,1312.39850745298
1793,4.94,215280.770507813,1964.1693254126
1794,14.83,645876.403320313,4589.15907405698
1795,14.83,645863.590820313,4589.07755883926
1796,4.94,215284.993164063,1972.97771581898
1797,12.36,538206.25,3945.97565151054
1798,12.36,538228.263671875,3937.25834203215
1799,2.47,107641.74609375,1312.39598203915
1800,12.36,538206.51171875,3276.58407816552
1801,2.47,107645.764648438,1312.4197387312
1802,17.3,753481.764648438,4597.77405435365
1803,12.36,538202.260742188,3276.55822180879
1804,14.83,645875.955078125,3945.90067174743
1805,9.88,430576.17578125,3276.67201549402
1806,9.88,430585.65234375,2624.84710925248
1807,54.36,2368155.91503906,11151.0808581058
1808,17.3,753496.587890625,4597.77821902713
1809,4.94,215282.168945313,1972.99050496489
1810,2.47,107643.637695313,1312.40712846859
1811,2.47,107646.9609375,1312.42679387813
1812,2.47,107646.565429688,1312.42445856886
1813,9.88,430582.828125,3285.37264221425
1814,12.36,538216.76953125,3928.49332313474
1815,2.47,107646.947265625,1312.4266961557
1816,19.77,861161.447265625,4589.12292725269
1817,76.6,3336971.66796875,9830.03904313561
1818,2.47,107645.169921875,1312.41616336251
1819,12.36,538223.694335938,3276.69246093866
1820,32.12,1399369.30273438,5901.48126838358
1821,2.47,107645.321289063,1312.41706987419
1822,22.24,968801.173828125,5240.96316364016
1823,19.77,861145.182617188,5258.35364925626
1824,7.41,322927.28125,2616.0372780508
1825,34.59,1506984.97851563,7231.352835283
1826,32.12,1399331.09667969,6579.58582899981
1827,2.47,107646.870117188,1312.42622308297
1828,2.47,107646.681640625,1312.42511033343
1829,12.36,538227.545898438,3276.71715233185
1830,4.94,215287.952148438,1964.2594991335
1831,24.71,1076436.36035156,5258.34804043281
1832,2.47,107645.372070313,1312.41736181131
1833,195.21,8504067.25878906,13784.7561693977
1834,2.47,107646.303710938,1312.4228815946
1835,2.47,107643.973632813,1312.40909030545
1836,4.94,215292.295898438,1964.31398338913
1837,2.47,107644.279296875,1312.41089757339
1838,2.47,107644.149414063,1312.41012255637
1839,2.47,107645.594726563,1312.41867476592
1840,2.47,107641.569335938,1312.39490846005
1841,7.41,322933.8515625,2624.82622406941
1842,2.47,107647.57421875,1312.43038397218
1843,4.94,215294.454101563,1972.94697315232
1844,7.41,322935.736328125,2624.83418319985
1845,2.47,107644.229492188,1312.41058269134
1846,2.47,107647.524414063,1312.43007470714
1847,2.47,107647.522460938,1312.4300751025
1848,2.47,107644.385742188,1312.41154295477
1849,2.47,107645.62109375,1312.41882468745
1850,7.41,322933.020507813,2616.12427625004
1851,9.88,430575.009765625,3276.66032386322
1852,108.73,4736211.89648438,16409.3204208293
1853,17.3,753515.908203125,5249.66331568934
1854,9.88,430590.409179688,2624.86106969205
1855,2.47,107645.772460938,1312.41969965905
1856,2.47,107645.778320313,1312.41974591552
1857,2.47,107645.733398438,1312.41947842396
1858,2.47,107643.288085938,1312.40501889656
1859,2.47,107647.751953125,1312.43141475996
1860,7.41,322940.974609375,2624.8534199697
1861,2.47,107646.080078125,1312.42153371163
1862,2.47,107642.278320313,1312.39906117042
1863,4.94,215290.713867188,1964.29050392961
1864,4.94,215288.779296875,1964.26566341154
1865,7.41,322930.709960938,2624.81265413064
1866,1383.78,60279285.6679688,72816.0134861852
1867,2.47,107642.240234375,1312.39883088307
1868,7.41,322935.04296875,2624.82976490461
1869,2.47,107642.455078125,1312.40010582903
1870,4.94,215295.819335938,1972.94339375878
1871,4.94,215292.541992188,1964.31380736561
1872,2.47,107642.612304688,1312.40104290595
1873,1035.37,1987325.70507813,21119.7904006965
1874,7.41,322942.30078125,2616.25682781483
1875,42.01,1829972.58203125,9186.92809134666
1876,2.47,107647.043945313,1312.42720899436
1877,9.88,430586.280273438,3285.37689083639
1878,14.83,645872.286132813,3937.25017629292
1879,7.41,322934.3203125,2616.13967792308
1880,9.88,430590.411132813,2624.86102870069
1881,19.77,861174.795898438,5249.70420934147
1882,7.41,322937.26171875,2616.18132637099
1883,4.94,215289.361328125,1964.27279844162
1884,2.47,107648.092773438,1312.43340257163
1885,14.83,645887.518554688,3937.2962849265
1886,7.41,322941.176757813,2633.4717325712
1887,2.47,107646.942382813,1312.42659436965
1888,2.47,107645.819335938,1312.41995554103
1889,7.41,322941.56640625,2616.24286283779
1890,2.47,107644.19140625,1312.41032684809
1891,2.47,107645.608398438,1312.41869137913
1892,12.36,538225.813476563,3937.25004723938
1893,7.41,322935.13671875,2624.8307811298
1894,42.01,1830010.80664063,8535.1021373228
1895,7.41,322941.327148438,2616.23763340869
1896,14.83,645869.840820313,4580.43115593507
1897,2.47,107644.510742188,1312.41223047524
1898,2.47,107646.499023438,1312.42396802432
1899,4.94,215292.588867188,1964.31288479253
1900,24.71,1076480.51464844,4589.22276502737
1901,2.47,107648.115234375,1312.43351968058
1902,4.94,215295.981445313,1972.94370457736
1903,2.47,107644.99609375,1312.41507821321
1904,4.94,215292.43359375,1964.31036481046
1905,4.94,215296.493164063,1964.3604629451
1906,2.47,107647.647460938,1312.43076383274
1907,14.83,645868.989257813,3937.24149052381
1908,2.47,107644.672851563,1312.41317470499
1909,4.94,215297.295898438,1972.94169621339
1910,14.83,645869.5390625,3928.5548483904
1911,37.07,1614711.68261719,7891.79446477251
1912,7.41,322941.053710938,2616.23246457674
1913,12.36,538231.58984375,3276.73389024762
1914,9.88,430583.7734375,3285.38045685631
1915,12.36,538221.391601563,3954.6551358091
1916,2.47,107648.684570313,1312.43688374644
1917,7.41,322944.276367188,2624.86640528194
1918,2.47,107644.743164063,1312.41355748403
1919,7.41,322942.318359375,2616.25020902781
1920,2.47,107644.849609375,1312.4141883824
1921,2.47,107644.880859375,1312.4143759344
1922,2.47,107644.643554688,1312.41298549544
1923,4.94,215288.907226563,1964.26503853896
1924,2.47,107647.463867188,1312.42965886218
1925,9.88,430580.328125,2624.83112505557
1926,2.47,107644.504882813,1312.41212384201
1927,2.47,107648.84765625,1312.43783109168
1928,12.36,538242.918945313,3928.73220556977
1929,2.47,107647.786132813,1312.43157895767
1930,2.47,107644.993164063,1312.4150204606
1931,2.47,107647.637695313,1312.43066032921
1932,4.94,215289.708984375,1964.27327061454
1933,2.47,107644.716796875,1312.41340111941
1934,7.41,322936.915039063,2624.83693776629
1935,2.47,107649.046875,1312.43902189375
1936,2.47,107648.774414063,1312.43740159651
1937,2.47,107648.639648438,1312.43661381784
1938,9.88,430593.6875,3276.7984942949
1939,9.88,430590.236328125,3268.16499023271
1940,4.94,215290.171875,1964.27973302667
1941,22.24,968821.106445313,5901.5976602834
1942,7.41,322943.631835938,2616.26400226341
1943,2.47,107646.129882813,1312.42175159492
1944,2.47,107647.947265625,1312.43246504751
1945,9.88,430588.961914063,3268.13880389418
1946,4.94,215294.24609375,1964.32757260748
1947,9.88,430588.217773438,3276.75328714738
1948,7.41,322939.159179688,2633.49543148644
1949,4.94,215290.629882813,1964.28482869399
1950,2.47,107644.965820313,1312.41486409062
1951,9.88,430596.28515625,3276.81648919755
1952,2.47,107649.131835938,1312.43948960011
1953,2.47,107648.111328125,1312.4334615165
1954,4.94,215294.856445313,1964.33611313174
1955,9.88,430588.52734375,3276.75572280507
1956,4.94,215298.71875,1964.38293869495
1957,14.83,645873.76953125,4597.80308335561
1958,2.47,107645.541992188,1312.41824555799
1959,2.47,107649.404296875,1312.44109260505
1960,2.47,107647.395507813,1312.42921651011
1961,17.3,753529.989257813,3937.28269544058
1962,17.3,753520.728515625,3928.5925467919
1963,7.41,322942.690429688,2616.24746929258
1964,2.47,107647.379882813,1312.4291152584
1965,2.47,107645.536132813,1312.41817494409
1966,128.49,5597545.24511719,11151.1906696881
1967,12.36,538247.541992188,3937.3239206068
1968,7.41,322946.870117188,2624.87711517679
1969,7.41,322943.712890625,2624.86406431325
1970,7.41,322940.731445313,2624.85337842354
1971,9.88,430582.169921875,3285.38638579471
1972,4.94,215299.053710938,1964.3856941172
1973,2.47,107645.875976563,1312.42022957917
1974,9.88,430585.122070313,2624.84519355263
1975,2.47,27763.7216796875,831.858389877048
1976,2.47,107649.217773438,1312.43997442179
1977,9.88,430593.71875,3276.79350576234
1978,51.89,2260577.58691406,9186.97040927869
1979,12.36,538226.771484375,3285.38505975779
1980,244.63,10657162.1132813,18348.2911994312
1981,12.36,538239.265625,3920.08021296724
1982,7.41,322939.870117188,2624.84947526605
1983,7.41,322937.602539063,2616.17018944901
1984,7.41,322948.768554688,2616.32948024205
1985,2.47,107648.321289063,1312.43464697958
1986,4.94,215297.081054688,1964.36166519706
1987,2.47,107646.387695313,1312.4232147546
1988,4.94,43652.5322265625,1369.99055397
1989,2.47,107650.034179688,1312.44482377039
1990,2.47,107646.408203125,1312.42332920125
1991,4.94,215292.086914063,1964.29881424975
1992,14.83,645872.715820313,3937.2539693906
1993,4.94,215297.4921875,1964.36427660673
1994,4.94,215300.122070313,1964.39536165212
1995,4.94,215297.641601563,1964.36582899239
1996,2.47,107646.838867188,1312.425863163
1997,2.47,107645.974609375,1312.42076909871
1998,2.47,107650.333984375,1312.44655825457
1999,7.41,322950.5703125,2624.89135721683
2000,49.42,2152993.65136719,7214.1571835591
2001,4.94,215297.666015625,1964.36732702294
2002,2.47,107650.361328125,1312.44672825733
2003,7.41,322939.635742188,2633.50242124958
2004,4.94,215292.775390625,1964.30561493957
2005,2.47,107650.5234375,1312.44767609682
2006,2.47,107650.401367188,1312.44695549986
2007,42.01,1830045.515625,7231.26682277291
2008,9.88,430586.650390625,2624.8496411543
2009,2.47,107650.666015625,1312.44852937746
2010,9.88,430596.935546875,3285.38429514428
2011,7.41,322941.493164063,2624.85589364689
2012,7.41,322943.6484375,2624.86472437077
2013,56.83,2475872.56738281,7222.66137043028
2014,2.47,107648.23828125,1312.43414681159
2015,7.41,322939.454101563,2616.19379522591
2016,4.94,215293.907226563,1964.32018273905
2017,4.94,215300.896484375,1972.93801886294
2018,4.94,215299.90234375,1972.94128167839
2019,12.36,538245.096679688,3285.38670370909
2020,2.47,107648.1953125,1312.43388995812
2021,4.94,215300.354492188,1972.9395578993
2022,2.47,107649.897460938,1312.44394480735
2023,2.47,107649.958007813,1312.44432688042
2024,7.41,322943.517578125,2616.2480771922
