GEO_ID,FIPS,NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0076E,DP05_0081E,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0082PE,Percent Nonwhite
1400000U,06037650200,Census Tract 6502; Los Angeles County; California,5921,3240,345,80,1800,61,1335,1731,4190,54.7,5.8,1.4,30.4,1,22.5,29.2,35.2,64.8
1400000U,06037650300,Census Tract 6503; Los Angeles County; California,7894,3813,321,157,3437,114,1976,2181,5713,48.3,4.1,2,43.5,1.4,25,27.6,22.5,77.5
1400000U,06037650401,Census Tract 6504.01; Los Angeles County; California,4473,2337,201,102,1784,50,667,814,3659,52.2,4.5,2.3,39.9,1.1,14.9,18.2,38.7,61.3
1400000U,06037650501,Census Tract 6505.01; Los Angeles County; California,2779,1808,35,26,1152,0,128,387,2392,65.1,1.3,0.9,41.5,0,4.6,13.9,43.6,56.4
1400000U,06037650502,Census Tract 6505.02; Los Angeles County; California,4214,2547,287,29,1430,0,451,770,3444,60.4,6.8,0.7,33.9,0,10.7,18.3,44.9,55.1
1400000U,06037650603,Census Tract 6506.03; Los Angeles County; California,3742,2008,175,0,1580,19,215,274,3468,53.7,4.7,0,42.2,0.5,5.7,7.3,44.5,55.5
1400000U,06037650604,Census Tract 6506.04; Los Angeles County; California,5393,2731,302,143,2100,127,1208,1391,4002,50.6,5.6,2.7,38.9,2.4,22.4,25.8,24.9,75.1
1400000U,06037650605,Census Tract 6506.05; Los Angeles County; California,2762,1031,184,18,1523,0,290,372,2390,37.3,6.7,0.7,55.1,0,10.5,13.5,24.2,75.8
1400000U,06037650606,Census Tract 6506.06; Los Angeles County; California,4217,1497,454,44,1932,11,677,769,3448,35.5,10.8,1,45.8,0.3,16.1,18.2,26,74
1400000U,06037650607,Census Tract 6506.07; Los Angeles County; California,2680,762,325,0,1428,0,443,186,2494,28.4,12.1,0,53.3,0,16.5,6.9,18.6,81.4
1400000U,06037650701,Census Tract 6507.01; Los Angeles County; California,2555,1659,23,11,975,11,259,432,2123,64.9,0.9,0.4,38.2,0.4,10.1,16.9,44.8,55.2
1400000U,06037650702,Census Tract 6507.02; Los Angeles County; California,4605,3036,11,27,1591,50,571,723,3882,65.9,0.2,0.6,34.5,1.1,12.4,15.7,46.5,53.5
1400000U,06037650801,Census Tract 6508.01; Los Angeles County; California,3864,760,87,23,2853,0,281,421,3443,19.7,2.3,0.6,73.8,0,7.3,10.9,14.5,85.5
1400000U,06037650802,Census Tract 6508.02; Los Angeles County; California,3629,835,76,0,2658,0,228,260,3369,23,2.1,0,73.2,0,6.3,7.2,18.7,81.3
1400000U,06037650901,Census Tract 6509.01; Los Angeles County; California,4963,2405,216,0,2086,11,927,1253,3710,48.5,4.4,0,42,0.2,18.7,25.2,28.1,71.9
1400000U,06037650903,Census Tract 6509.03; Los Angeles County; California,4701,2024,336,46,833,16,2077,2458,2243,43.1,7.1,1,17.7,0.3,44.2,52.3,25.4,74.6
1400000U,06037650904,Census Tract 6509.04; Los Angeles County; California,2457,649,250,40,1487,32,253,212,2245,26.4,10.2,1.6,60.5,1.3,10.3,8.6,20.7,79.3
1400000U,06037651001,Census Tract 6510.01; Los Angeles County; California,5272,3223,192,165,1830,0,849,1354,3918,61.1,3.6,3.1,34.7,0,16.1,25.7,35.3,64.7
1400000U,06037651002,Census Tract 6510.02; Los Angeles County; California,4797,2064,255,37,2190,26,877,1042,3755,43,5.3,0.8,45.7,0.5,18.3,21.7,28,72
1400000U,06037651101,Census Tract 6511.01; Los Angeles County; California,4678,1961,165,157,2247,12,582,591,4087,41.9,3.5,3.4,48,0.3,12.4,12.6,34.3,65.7
1400000U,06037651102,Census Tract 6511.02; Los Angeles County; California,4059,1957,395,50,1678,0,290,345,3714,48.2,9.7,1.2,41.3,0,7.1,8.5,39.4,60.6
1400000U,06037651201,Census Tract 6512.01; Los Angeles County; California,4621,2765,36,27,2012,219,413,715,3906,59.8,0.8,0.6,43.5,4.7,8.9,15.5,38.7,61.3
1400000U,06037651221,Census Tract 6512.21; Los Angeles County; California,3614,1785,208,34,1834,32,497,760,2854,49.4,5.8,0.9,50.7,0.9,13.8,21,27,73
1400000U,06037651222,Census Tract 6512.22; Los Angeles County; California,6221,3156,486,64,2620,4,698,1088,5133,50.7,7.8,1,42.1,0.1,11.2,17.5,35.2,64.8
1400000U,06037651302,Census Tract 6513.02; Los Angeles County; California,5816,4242,72,86,1572,0,462,646,5170,72.9,1.2,1.5,27,0,7.9,11.1,60.2,39.8
1400000U,06037651304,Census Tract 6513.04; Los Angeles County; California,5015,3630,34,266,1293,0,352,552,4463,72.4,0.7,5.3,25.8,0,7,11,58.3,41.7
1400000U,06037651401,Census Tract 6514.01; Los Angeles County; California,2418,1293,65,47,1111,0,179,245,2173,53.5,2.7,1.9,45.9,0,7.4,10.1,41.1,58.9
1400000U,06037651402,Census Tract 6514.02; Los Angeles County; California,5451,2272,271,0,2917,41,706,780,4671,41.7,5,0,53.5,0.8,13,14.3,28.3,71.7
1400000U,06037670001,Census Tract 6700.01; Los Angeles County; California,3479,2077,210,175,725,15,1110,1344,2135,59.7,6,5,20.8,0.4,31.9,38.6,36.2,63.8
1400000U,06037670002,Census Tract 6700.02; Los Angeles County; California,3259,2260,182,119,521,18,658,1351,1908,69.3,5.6,3.7,16,0.6,20.2,41.5,34.1,65.9
1400000U,06037670003,Census Tract 6700.03; Los Angeles County; California,6008,4367,347,305,890,253,1055,1220,4788,72.7,5.8,5.1,14.8,4.2,17.6,20.3,55.9,44.1
1400000U,06037670101,Census Tract 6701.01; Los Angeles County; California,3663,2434,598,32,641,146,766,1342,2321,66.4,16.3,0.9,17.5,4,20.9,36.6,31.2,68.8
1400000U,06037670102,Census Tract 6701.02; Los Angeles County; California,4000,1844,438,59,1031,22,989,1720,2280,46.1,11,1.5,25.8,0.6,24.7,43,21.4,78.6
1400000U,06037670201,Census Tract 6702.01; Los Angeles County; California,3647,2599,133,4,791,21,464,436,3211,71.3,3.6,0.1,21.7,0.6,12.7,12,61.4,38.6
1400000U,06037670202,Census Tract 6702.02; Los Angeles County; California,2559,1912,22,10,786,0,123,346,2213,74.7,0.9,0.4,30.7,0,4.8,13.5,56,44
1400000U,06037670324,Census Tract 6703.24; Los Angeles County; California,5485,4320,110,0,1342,0,105,137,5348,78.8,2,0,24.5,0,1.9,2.5,71,29
1400000U,06037670326,Census Tract 6703.26; Los Angeles County; California,3237,2230,23,73,1049,9,167,220,3017,68.9,0.7,2.3,32.4,0.3,5.2,6.8,57.7,42.3
1400000U,06037670328,Census Tract 6703.28; Los Angeles County; California,4325,2790,510,0,1196,26,111,271,4054,64.5,11.8,0,27.7,0.6,2.6,6.3,53.6,46.4
1400000U,06037670405,Census Tract 6704.05; Los Angeles County; California,2711,1469,49,35,1231,16,77,84,2627,54.2,1.8,1.3,45.4,0.6,2.8,3.1,49,51
1400000U,06037670406,Census Tract 6704.06; Los Angeles County; California,1712,725,169,12,919,0,38,50,1662,42.3,9.9,0.7,53.7,0,2.2,2.9,33.5,66.5
1400000U,06037670407,Census Tract 6704.07; Los Angeles County; California,5849,2360,727,11,2517,0,712,667,5182,40.3,12.4,0.2,43,0,12.2,11.4,32.9,67.1
1400000U,06037670413,Census Tract 6704.13; Los Angeles County; California,4814,2478,71,30,2398,0,328,354,4460,51.5,1.5,0.6,49.8,0,6.8,7.4,43.3,56.7
1400000U,06037670416,Census Tract 6704.16; Los Angeles County; California,4101,2615,258,26,1641,45,251,267,3834,63.8,6.3,0.6,40,1.1,6.1,6.5,45.6,54.4
1400000U,06037670417,Census Tract 6704.17; Los Angeles County; California,2780,1520,82,20,1383,39,86,100,2680,54.7,2.9,0.7,49.7,1.4,3.1,3.6,42.5,57.5
1400000U,06037670418,Census Tract 6704.18; Los Angeles County; California,4438,3059,129,60,1357,0,764,642,3796,68.9,2.9,1.4,30.6,0,17.2,14.5,48.3,51.7
1400000U,06037670500,Census Tract 6705; Los Angeles County; California,1511,1109,112,11,329,4,88,108,1403,73.4,7.4,0.7,21.8,0.3,5.8,7.1,63.3,36.7
1400000U,06037670603,Census Tract 6706.03; Los Angeles County; California,1856,899,24,64,920,0,76,205,1651,48.4,1.3,3.4,49.6,0,4.1,11,38.2,61.8
1400000U,06037670604,Census Tract 6706.04; Los Angeles County; California,4953,3643,21,29,1372,5,460,390,4563,73.6,0.4,0.6,27.7,0.1,9.3,7.9,61.5,38.5
1400000U,06037670701,Census Tract 6707.01; Los Angeles County; California,6486,4082,35,234,1903,0,1189,1491,4995,62.9,0.5,3.6,29.3,0,18.3,23,46.3,53.7
1400000U,06037670702,Census Tract 6707.02; Los Angeles County; California,5891,4367,1,201,1199,52,806,813,5078,74.1,0,3.4,20.4,0.9,13.7,13.8,61.6,38.4
1400000U,06037700101,Census Tract 7001.01; Los Angeles County; California,5536,4473,511,48,736,115,397,625,4911,80.8,9.2,0.9,13.3,2.1,7.2,11.3,68.8,31.2
1400000U,06037700102,Census Tract 7001.02; Los Angeles County; California,4505,3582,569,106,290,0,560,594,3911,79.5,12.6,2.4,6.4,0,12.4,13.2,66.5,33.5
1400000U,06037700200,Census Tract 7002; Los Angeles County; California,6694,5681,539,235,409,0,1339,1731,4963,84.9,8.1,3.5,6.1,0,20,25.9,58,42
1400000U,06037700300,Census Tract 7003; Los Angeles County; California,5541,4963,395,49,399,0,470,669,4872,89.6,7.1,0.9,7.2,0,8.5,12.1,73.7,26.3
1400000U,06037700400,Census Tract 7004; Los Angeles County; California,4486,3840,95,27,497,0,269,276,4210,85.6,2.1,0.6,11.1,0,6,6.2,79.8,20.2
1400000U,06037700501,Census Tract 7005.01; Los Angeles County; California,4190,3740,224,103,276,0,205,297,3893,89.3,5.3,2.5,6.6,0,4.9,7.1,78.6,21.4
1400000U,06037700502,Census Tract 7005.02; Los Angeles County; California,4138,3443,229,42,575,65,237,541,3597,83.2,5.5,1,13.9,1.6,5.7,13.1,66.2,33.8
1400000U,06037700600,Census Tract 7006; Los Angeles County; California,5117,4703,0,77,499,0,279,280,4837,91.9,0,1.5,9.8,0,5.5,5.5,83.3,16.7
1400000U,06037700700,Census Tract 7007; Los Angeles County; California,3121,3030,1,0,58,0,168,58,3063,97.1,0,0,1.9,0,5.4,1.9,91.1,8.90000000000001
1400000U,06037700801,Census Tract 7008.01; Los Angeles County; California,4072,3288,213,16,529,0,190,234,3838,80.7,5.2,0.4,13,0,4.7,5.7,74.9,25.1
1400000U,06037700802,Census Tract 7008.02; Los Angeles County; California,4015,3041,244,14,770,0,185,257,3758,75.7,6.1,0.3,19.2,0,4.6,6.4,69.1,30.9
1400000U,06037700901,Census Tract 7009.01; Los Angeles County; California,4072,3107,156,37,896,19,230,236,3836,76.3,3.8,0.9,22,0.5,5.6,5.8,67.9,32.1
1400000U,06037700902,Census Tract 7009.02; Los Angeles County; California,6483,4761,88,0,1402,103,670,689,5794,73.4,1.4,0,21.6,1.6,10.3,10.6,64.5,35.5
1400000U,06037701000,Census Tract 7010; Los Angeles County; California,5075,4326,281,106,730,129,172,237,4838,85.2,5.5,2.1,14.4,2.5,3.4,4.7,72.4,27.6
1400000U,06037701201,Census Tract 7012.01; Los Angeles County; California,3699,3155,55,14,629,0,240,165,3534,85.3,1.5,0.4,17,0,6.5,4.5,73.8,26.2
1400000U,06037701202,Census Tract 7012.02; Los Angeles County; California,3314,3019,12,24,364,6,174,174,3140,91.1,0.4,0.7,11,0.2,5.3,5.3,81.6,18.4
1400000U,06037701302,Census Tract 7013.02; Los Angeles County; California,4645,3830,68,118,871,0,78,230,4415,82.5,1.5,2.5,18.8,0,1.7,5,73.6,26.4
1400000U,06037701304,Census Tract 7013.04; Los Angeles County; California,5930,4961,151,95,1039,0,277,1032,4898,83.7,2.5,1.6,17.5,0,4.7,17.4,67.1,32.9
1400000U,06037701402,Census Tract 7014.02; Los Angeles County; California,7371,5507,76,65,1359,43,1528,1812,5559,74.7,1,0.9,18.4,0.6,20.7,24.6,58.1,41.9
1400000U,06037701501,Census Tract 7015.01; Los Angeles County; California,4842,3730,552,54,788,25,338,203,4639,77,11.4,1.1,16.3,0.5,7,4.2,63.4,36.6
1400000U,06037701502,Census Tract 7015.02; Los Angeles County; California,3788,3059,309,51,362,24,583,846,2942,80.8,8.2,1.3,9.6,0.6,15.4,22.3,60.1,39.9
1400000U,06037701601,Census Tract 7016.01; Los Angeles County; California,4112,3314,83,24,667,8,503,426,3686,80.6,2,0.6,16.2,0.2,12.2,10.4,67.9,32.1
1400000U,06037701602,Census Tract 7016.02; Los Angeles County; California,4507,3457,430,42,739,0,768,958,3549,76.7,9.5,0.9,16.4,0,17,21.3,50.4,49.6
1400000U,06037701701,Census Tract 7017.01; Los Angeles County; California,3303,2550,312,50,482,0,299,709,2594,77.2,9.4,1.5,14.6,0,9.1,21.5,55,45
1400000U,06037701702,Census Tract 7017.02; Los Angeles County; California,3102,2410,316,134,452,0,206,369,2733,77.7,10.2,4.3,14.6,0,6.6,11.9,63.4,36.6
1400000U,06037701801,Census Tract 7018.01; Los Angeles County; California,5971,3463,787,293,888,0,1559,2496,3475,58,13.2,4.9,14.9,0,26.1,41.8,30.2,69.8
1400000U,06037701802,Census Tract 7018.02; Los Angeles County; California,5048,3345,992,70,572,0,1101,1325,3723,66.3,19.7,1.4,11.3,0,21.8,26.2,41.7,58.3
1400000U,06037701902,Census Tract 7019.02; Los Angeles County; California,5484,4223,664,90,595,0,690,422,5062,77,12.1,1.6,10.8,0,12.6,7.7,70.2,29.8
1400000U,06037702002,Census Tract 7020.02; Los Angeles County; California,6037,4405,932,72,903,0,424,766,5271,73,15.4,1.2,15,0,7,12.7,61.3,38.7
1400000U,06037702102,Census Tract 7021.02; Los Angeles County; California,5641,5028,114,18,876,0,321,479,5162,89.1,2,0.3,15.5,0,5.7,8.5,71.2,28.8
1400000U,06037702201,Census Tract 7022.01; Los Angeles County; California,3996,3341,242,384,345,0,574,730,3266,83.6,6.1,9.6,8.6,0,14.4,18.3,65.6,34.4
1400000U,06037702202,Census Tract 7022.02; Los Angeles County; California,3937,3517,122,14,487,0,346,529,3408,89.3,3.1,0.4,12.4,0,8.8,13.4,71.8,28.2
1400000U,06037702300,Census Tract 7023; Los Angeles County; California,6801,5878,46,13,947,16,838,1362,5439,86.4,0.7,0.2,13.9,0.2,12.3,20,64.3,35.7
1400000U,06037702400,Census Tract 7024; Los Angeles County; California,4758,3804,61,60,858,16,1198,1473,3285,79.9,1.3,1.3,18,0.3,25.2,31,50.5,49.5
1400000U,06037702501,Census Tract 7025.01; Los Angeles County; California,4727,3794,66,32,1032,15,504,496,4231,80.3,1.4,0.7,21.8,0.3,10.7,10.5,63.4,36.6
1400000U,06037702502,Census Tract 7025.02; Los Angeles County; California,4280,2688,597,71,1235,0,380,704,3576,62.8,13.9,1.7,28.9,0,8.9,16.4,41,59
1400000U,06037702600,Census Tract 7026; Los Angeles County; California,6053,4602,343,59,1559,42,623,942,5111,76,5.7,1,25.8,0.7,10.3,15.6,53.2,46.8
1400000U,06037702700,Census Tract 7027; Los Angeles County; California,3349,2423,265,34,687,78,395,570,2779,72.3,7.9,1,20.5,2.3,11.8,17,53.4,46.6
1400000U,06037702801,Census Tract 7028.01; Los Angeles County; California,5564,3154,334,114,1927,0,632,954,4610,56.7,6,2,34.6,0,11.4,17.1,40,60
1400000U,06037702802,Census Tract 7028.02; Los Angeles County; California,2266,1548,250,31,406,9,388,673,1593,68.3,11,1.4,17.9,0.4,17.1,29.7,41,59
1400000U,06037702803,Census Tract 7028.03; Los Angeles County; California,2941,1805,491,149,425,40,775,1008,1933,61.4,16.7,5.1,14.5,1.4,26.4,34.3,32.7,67.3
1400000U,06037702900,Census Tract 7029; Los Angeles County; California,8844,7088,433,281,1656,64,605,899,7945,80.1,4.9,3.2,18.7,0.7,6.8,10.2,64,36
1400000U,06037703002,Census Tract 7030.02; Los Angeles County; California,7434,1953,5239,231,704,46,625,993,6441,26.3,70.5,3.1,9.5,0.6,8.4,13.4,14,86
1400000U,06037703003,Census Tract 7030.03; Los Angeles County; California,6055,3044,1617,0,1653,0,707,620,5435,50.3,26.7,0,27.3,0,11.7,10.2,34.4,65.6
1400000U,06037703100,Census Tract 7031; Los Angeles County; California,6069,992,4719,31,295,18,565,617,5452,16.3,77.8,0.5,4.9,0.3,9.3,10.2,9.3,90.7
1400000U,06037703200,Census Tract 7032; Los Angeles County; California,5675,1021,4280,88,319,0,130,167,5508,18,75.4,1.6,5.6,0,2.3,2.9,13.3,86.7
1400000U,06037800101,Census Tract 8001.01; Los Angeles County; California,5715,4962,111,12,638,22,410,352,5363,86.8,1.9,0.2,11.2,0.4,7.2,6.2,79.1,20.9
1400000U,06037800103,Census Tract 8001.03; Los Angeles County; California,3682,2816,18,23,746,0,300,517,3165,76.5,0.5,0.6,20.3,0,8.1,14,63.4,36.6
1400000U,06037800104,Census Tract 8001.04; Los Angeles County; California,3921,3287,172,74,381,0,365,308,3613,83.8,4.4,1.9,9.7,0,9.3,7.9,69.7,30.3
1400000U,06037800202,Census Tract 8002.02; Los Angeles County; California,5943,5336,186,25,393,0,188,225,5718,89.8,3.1,0.4,6.6,0,3.2,3.8,86.1,13.9
1400000U,06037800204,Census Tract 8002.04; Los Angeles County; California,4162,3558,142,11,671,0,125,216,3946,85.5,3.4,0.3,16.1,0,3,5.2,75.9,24.1
1400000U,06037800205,Census Tract 8002.05; Los Angeles County; California,4003,2638,134,51,1065,63,462,610,3393,65.9,3.3,1.3,26.6,1.6,11.5,15.2,53.6,46.4
1400000U,06037800206,Census Tract 8002.06; Los Angeles County; California,3590,3317,272,8,94,0,225,202,3388,92.4,7.6,0.2,2.6,0,6.3,5.6,84.9,15.1
1400000U,06037800324,Census Tract 8003.24; Los Angeles County; California,6421,5359,128,35,1190,180,410,608,5813,83.5,2,0.5,18.5,2.8,6.4,9.5,68.6,31.4
1400000U,06037800325,Census Tract 8003.25; Los Angeles County; California,3703,3489,12,21,338,12,116,260,3443,94.2,0.3,0.6,9.1,0.3,3.1,7,84,16
1400000U,06037800328,Census Tract 8003.28; Los Angeles County; California,1267,983,0,0,226,0,109,175,1092,77.6,0,0,17.8,0,8.6,13.8,68.5,31.5
1400000U,06037800333,Census Tract 8003.33; Los Angeles County; California,2188,1809,53,23,495,0,47,115,2073,82.7,2.4,1.1,22.6,0,2.1,5.3,69.5,30.5
1400000U,06037800334,Census Tract 8003.34; Los Angeles County; California,3502,2706,104,23,165,0,830,926,2576,77.3,3,0.7,4.7,0,23.7,26.4,66.5,33.5
1400000U,06037800335,Census Tract 8003.35; Los Angeles County; California,4296,3720,10,67,293,0,677,681,3615,86.6,0.2,1.6,6.8,0,15.8,15.9,73.5,26.5
1400000U,06037800336,Census Tract 8003.36; Los Angeles County; California,3947,3250,27,30,322,35,746,809,3138,82.3,0.7,0.8,8.2,0.9,18.9,20.5,68.3,31.7
1400000U,06037800337,Census Tract 8003.37; Los Angeles County; California,3419,2663,437,97,700,31,293,542,2877,77.9,12.8,2.8,20.5,0.9,8.6,15.9,52,48
1400000U,06037800338,Census Tract 8003.38; Los Angeles County; California,6411,5442,10,236,568,0,801,644,5767,84.9,0.2,3.7,8.9,0,12.5,10,74.4,25.6
1400000U,06037800406,Census Tract 8004.06; Los Angeles County; California,1948,1662,84,35,172,11,113,207,1741,85.3,4.3,1.8,8.8,0.6,5.8,10.6,75.2,24.8
1400000U,06037800410,Census Tract 8004.10; Los Angeles County; California,3647,2524,251,90,764,4,268,451,3196,69.2,6.9,2.5,20.9,0.1,7.3,12.4,59.9,40.1
1400000U,06037800411,Census Tract 8004.11; Los Angeles County; California,2475,2300,80,11,35,21,437,317,2158,92.9,3.2,0.4,1.4,0.8,17.7,12.8,77.3,22.7
1400000U,06037800412,Census Tract 8004.12; Los Angeles County; California,3688,3546,10,286,212,0,205,338,3350,96.1,0.3,7.8,5.7,0,5.6,9.2,79.4,20.6
1400000U,06037800504,Census Tract 8005.04; Los Angeles County; California,2024,1746,25,0,116,0,257,161,1863,86.3,1.2,0,5.7,0,12.7,8,77.5,22.5
1400000U,06037800506,Census Tract 8005.06; Los Angeles County; California,3037,2582,23,20,160,0,530,240,2797,85,0.8,0.7,5.3,0,17.5,7.9,75.7,24.3
1400000U,06037900102,Census Tract 9001.02; Los Angeles County; California,633,442,14,7,0,6,233,339,294,69.8,2.2,1.1,0,0.9,36.8,53.6,43.6,56.4
1400000U,06037900103,Census Tract 9001.03; Los Angeles County; California,6581,5291,564,266,103,0,1857,3931,2650,80.4,8.6,4,1.6,0,28.2,59.7,28.7,71.3
1400000U,06037900104,Census Tract 9001.04; Los Angeles County; California,6910,5260,545,222,217,12,3648,4772,2138,76.1,7.9,3.2,3.1,0.2,52.8,69.1,18.4,81.6
1400000U,06037900301,Census Tract 9003.01; Los Angeles County; California,4678,2305,1141,42,388,23,1473,2027,2651,49.3,24.4,0.9,8.3,0.5,31.5,43.3,24.8,75.2
1400000U,06037900501,Census Tract 9005.01; Los Angeles County; California,7963,4194,2108,239,232,0,3402,4249,3714,52.7,26.5,3,2.9,0,42.7,53.4,18.2,81.8
1400000U,06037900504,Census Tract 9005.04; Los Angeles County; California,6592,2943,1920,185,459,0,2943,3456,3136,44.6,29.1,2.8,7,0,44.6,52.4,13.5,86.5
1400000U,06037900505,Census Tract 9005.05; Los Angeles County; California,4404,1890,1246,213,27,0,1870,2634,1770,42.9,28.3,4.8,0.6,0,42.5,59.8,11.4,88.6
1400000U,06037900506,Census Tract 9005.06; Los Angeles County; California,5072,2599,1597,46,14,1,1930,2485,2587,51.2,31.5,0.9,0.3,0,38.1,49,16.2,83.8
1400000U,06037900508,Census Tract 9005.08; Los Angeles County; California,3716,2242,803,57,316,0,946,1894,1822,60.3,21.6,1.5,8.5,0,25.5,51,21.4,78.6
1400000U,06037900509,Census Tract 9005.09; Los Angeles County; California,4527,2794,1493,94,141,0,920,1881,2646,61.7,33,2.1,3.1,0,20.3,41.6,23.9,76.1
1400000U,06037900510,Census Tract 9005.10; Los Angeles County; California,4043,882,1760,5,104,0,1851,1786,2257,21.8,43.5,0.1,2.6,0,45.8,44.2,7.4,92.6
1400000U,06037900602,Census Tract 9006.02; Los Angeles County; California,5449,2907,1044,0,40,156,2399,3188,2261,53.3,19.2,0,0.7,2.9,44,58.5,18.5,81.5
1400000U,06037900606,Census Tract 9006.06; Los Angeles County; California,4676,2059,1809,522,38,0,1604,2212,2464,44,38.7,11.2,0.8,0,34.3,47.3,16.2,83.8
1400000U,06037900607,Census Tract 9006.07; Los Angeles County; California,4953,3595,800,27,70,0,2168,3243,1710,72.6,16.2,0.5,1.4,0,43.8,65.5,18,82
1400000U,06037900608,Census Tract 9006.08; Los Angeles County; California,3930,2133,808,20,80,13,2225,2568,1362,54.3,20.6,0.5,2,0.3,56.6,65.3,10.1,89.9
1400000U,06037900609,Census Tract 9006.09; Los Angeles County; California,5163,2291,1525,338,598,0,1974,2597,2566,44.4,29.5,6.5,11.6,0,38.2,50.3,11.3,88.7
1400000U,06037900610,Census Tract 9006.10; Los Angeles County; California,3313,2342,437,310,16,0,1435,2275,1038,70.7,13.2,9.4,0.5,0,43.3,68.7,17.7,82.3
1400000U,06037900611,Census Tract 9006.11; Los Angeles County; California,4435,2088,993,509,483,0,2571,2755,1680,47.1,22.4,11.5,10.9,0,58,62.1,3.3,96.7
1400000U,06037900701,Census Tract 9007.01; Los Angeles County; California,4844,2684,1373,39,140,28,1974,2463,2381,55.4,28.3,0.8,2.9,0.6,40.8,50.8,15.6,84.4
1400000U,06037900703,Census Tract 9007.03; Los Angeles County; California,5172,2446,2092,61,259,0,966,1587,3585,47.3,40.4,1.2,5,0,18.7,30.7,23.7,76.3
1400000U,06037900704,Census Tract 9007.04; Los Angeles County; California,3395,1719,1354,19,360,84,672,1150,2245,50.6,39.9,0.6,10.6,2.5,19.8,33.9,18.4,81.6
1400000U,06037900705,Census Tract 9007.05; Los Angeles County; California,4011,2761,805,81,215,46,892,1325,2686,68.8,20.1,2,5.4,1.1,22.2,33,42.3,57.7
1400000U,06037900804,Census Tract 9008.04; Los Angeles County; California,3558,1737,820,7,122,24,1672,2244,1314,48.8,23,0.2,3.4,0.7,47,63.1,12.4,87.6
1400000U,06037900805,Census Tract 9008.05; Los Angeles County; California,5956,4135,610,164,502,9,2037,2887,3069,69.4,10.2,2.8,8.4,0.2,34.2,48.5,36,64
